<<<<<<< HEAD
date,open,high,low,close,price_change_pct,volume,turnover,year,eps_x,pe-ratio_x,roe_x,dividend_x,eps_y,pe-ratio_y,roe_y,dividend_y,net-margin,pb-ratio,debt-equity
2024-02-07,543.0,545.0,530.0,536.0,0.17,10024,5371046.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-08,530.3,540.0,530.2,533.4,-0.49,3879,2069256.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-11,538.0,539.8,530.0,532.1,-0.24,10645,5668757.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-12,530.0,534.9,530.0,534.0,0.36,6285,3338773.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-13,536.0,536.0,530.0,530.1,-0.73,7931,4207017.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-14,528.0,531.0,526.0,528.2,-0.36,7459,3938587.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-15,525.1,529.0,523.0,527.8,-0.08,10142,5350281.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-18,528.0,530.0,522.1,526.0,-0.34,10090,5317267.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-20,520.1,530.0,519.1,523.9,-0.4,10811,5646159.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-21,519.0,524.5,519.0,521.0,-0.55,8644,4498045.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-22,518.5,520.0,513.1,513.1,-1.52,13942,7221118.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-25,514.9,516.0,509.0,510.0,-0.6,15838,8096314.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-26,513.0,513.0,504.5,509.0,-0.2,10427,5292784.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-27,512.0,512.0,504.5,509.0,0.0,14713,7443364.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-28,503.2,508.0,500.0,508.0,-0.2,18177,9127497.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-02-29,500.1,507.7,500.1,505.0,-0.59,8226,4141401.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-03,505.0,507.0,497.4,503.0,-0.4,17764,8907162.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-04,510.0,525.0,510.0,525.0,4.37,225,117421.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-05,525.0,530.0,514.4,517.6,-1.41,9514,4915026.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-06,508.3,524.2,508.0,519.0,0.27,7914,4079099.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-07,519.0,528.0,518.0,521.0,0.39,4949,2572275.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-10,528.5,529.0,518.5,521.3,0.06,5082,2656581.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-12,525.0,540.0,520.4,539.6,3.51,30695,16274849.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-13,529.1,540.0,529.1,536.0,-0.67,14465,7720509.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-14,531.0,539.0,522.0,526.0,-1.87,7900,4169873.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-17,521.0,530.0,517.0,528.0,0.38,5997,3144601.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-18,523.0,528.0,523.0,527.0,-0.19,11176,5867006.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-19,517.0,535.0,517.0,523.0,-0.76,6893,3609994.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-20,530.0,530.0,520.5,524.0,0.19,6879,3598513.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-21,521.0,526.0,520.0,520.0,-0.76,6389,3333498.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-25,520.0,521.0,511.1,520.0,0.0,7645,3950288.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-26,529.0,529.0,517.0,525.0,0.96,7655,3994051.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-27,520.0,523.9,519.1,522.0,-0.57,15432,8048584.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-28,515.1,524.0,515.1,519.0,-0.57,16744,8719870.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-03-31,513.0,522.0,510.0,510.0,-1.73,13366,6879302.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-01,511.0,515.0,508.0,513.7,0.73,7194,3690661.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-02,513.5,517.0,512.1,513.6,-0.02,5907,3036202.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-03,512.0,516.0,512.0,515.0,0.27,9763,5014947.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-04,511.2,523.8,511.2,514.9,-0.02,9348,4814844.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-07,514.9,519.0,510.0,515.2,0.06,8105,4156921.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-09,517.0,522.5,516.0,519.8,0.89,14473,7477533.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-10,530.1,530.1,517.0,524.9,0.98,6900,3591171.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-14,529.0,529.0,519.0,525.0,0.02,15270,8009044.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-15,522.0,525.0,515.1,516.0,-1.71,9830,5116541.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-16,516.0,522.0,516.0,518.4,0.47,5844,3026254.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-18,518.0,519.0,515.0,515.9,-0.48,7793,4019337.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-21,514.3,520.0,514.3,517.4,0.29,12086,6246275.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-22,517.0,524.0,515.0,518.0,0.12,11787,6088638.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-24,524.0,530.0,517.1,519.0,0.19,5026,2612037.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-25,514.0,524.9,514.0,517.0,-0.39,5327,2755535.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-28,517.0,524.0,517.0,524.0,1.35,9850,5121210.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-29,527.0,528.0,519.5,524.0,0.0,7126,3734874.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-04-30,534.4,534.4,517.1,522.3,-0.32,10327,5400567.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-02,532.7,532.7,516.1,521.0,-0.25,9683,5048320.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-05,513.9,520.0,513.9,516.3,-0.9,7808,4039646.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-06,515.0,517.9,512.0,513.5,-0.54,12355,6347178.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-07,515.0,516.8,511.0,514.6,0.21,10800,5545521.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-08,513.0,521.9,513.0,514.0,-0.12,4083,2098340.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-09,523.0,523.0,512.0,515.0,0.19,9670,4971815.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-12,515.0,523.5,513.0,523.5,1.65,21057,10980343.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-13,516.1,562.0,516.1,540.2,3.19,67579,36736764.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-14,536.0,556.9,536.0,544.0,0.7,39921,21757461.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-15,553.0,587.0,542.0,545.0,0.18,19151,10463048.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-16,535.0,554.0,535.0,547.9,0.53,33420,18077885.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-19,558.8,562.9,545.0,557.0,1.66,72078,40165758.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-20,568.0,612.0,560.0,576.7,3.54,89589,51440632.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-21,588.0,588.0,567.0,584.9,1.42,53592,31016107.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-22,574.0,607.9,574.0,598.0,2.24,138782,82849465.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-26,607.0,607.0,581.0,588.0,-1.67,77018,45333239.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-27,595.0,595.0,580.0,587.9,-0.02,34144,20015040.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-29,599.6,611.0,559.6,560.0,-4.75,55901,32192034.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-05-30,566.0,582.0,560.0,565.0,0.89,44008,24905001.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-02,576.2,576.2,565.0,568.0,0.53,17762,10062855.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-03,579.2,579.2,564.0,566.0,-0.35,19735,11193519.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-04,575.0,575.0,566.1,567.0,0.18,10296,5856376.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-05,573.0,577.0,559.0,560.0,-1.23,15276,8637457.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-06,558.2,569.8,558.0,560.4,0.07,21686,12149897.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-09,571.6,571.6,560.2,562.9,0.45,15312,8608075.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-10,574.1,574.1,558.0,566.5,0.64,11500,6472887.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-11,577.8,577.8,561.0,567.3,0.14,16901,9579887.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-12,577.0,577.0,565.0,567.0,-0.05,25616,14546610.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-13,569.5,569.5,558.0,562.0,-0.88,18340,10303918.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-16,562.0,565.0,560.1,562.0,0.0,6515,3665038.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-18,562.0,565.0,559.0,561.5,-0.09,16349,9167080.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-19,562.0,565.0,559.0,564.9,0.61,29253,16401064.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-20,576.1,576.1,560.0,564.0,-0.16,6725,3787446.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-23,563.0,566.0,560.0,561.0,-0.53,8463,4753189.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-24,561.0,565.0,560.1,560.4,-0.11,5375,3013876.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-25,565.0,565.0,557.0,560.0,-0.07,16267,9101565.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-26,560.0,562.0,549.0,560.0,0.0,25740,14345654.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-27,555.0,560.9,555.0,560.0,0.0,18136,10148870.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-06-30,561.5,561.5,552.2,560.0,0.0,9592,5344604.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-01,560.0,562.0,553.1,561.9,0.34,12616,7050458.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-02,573.0,595.6,567.0,574.0,2.15,31533,18138007.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-03,570.0,577.8,563.0,577.8,0.66,20147,11580034.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-04,582.0,585.0,576.0,584.0,1.07,20747,12050181.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-07,584.0,588.9,578.4,581.5,-0.43,21334,12434045.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-08,582.0,590.0,578.1,580.6,-0.15,8745,5088887.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-09,580.0,584.0,578.0,583.8,0.55,13091,7603192.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-10,584.0,590.0,584.0,587.0,0.55,29340,17238729.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-11,590.0,595.0,584.3,588.0,0.17,44142,25990921.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-14,590.0,604.8,589.0,604.5,2.81,71564,42647539.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-15,611.9,612.0,597.0,602.0,-0.41,79450,47876260.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-16,600.0,618.0,594.0,615.0,2.16,47923,29172848.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-17,623.0,637.5,618.0,637.5,3.66,139752,88000833.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-18,641.5,672.0,638.0,660.0,3.53,114822,75322654.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-21,669.0,672.0,651.0,661.0,0.15,119452,79040611.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-22,661.0,662.0,647.8,653.0,-1.21,86936,56938327.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-23,653.0,660.0,646.1,659.9,1.06,63847,41823872.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-24,664.0,672.9,643.0,646.0,-2.11,103522,67800386.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-25,656.9,665.0,638.0,663.0,2.63,124380,80312487.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-28,676.2,728.0,676.2,718.0,8.3,214442,152541639.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-29,732.3,732.3,694.5,696.0,-3.06,187034,131575854.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-30,696.0,696.0,661.8,683.0,-1.87,127427,86530661.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-07-31,690.0,705.0,680.1,688.1,0.75,186116,129332893.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-01,688.0,701.0,686.2,692.0,0.57,85954,59486964.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-05,705.8,719.1,692.0,705.0,1.88,219032,154477566.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-06,705.0,714.0,680.0,684.0,-2.98,159776,110820039.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-07,684.0,706.0,672.0,696.0,1.75,96894,67358999.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-08,705.1,705.1,690.0,699.0,0.43,116445,81005275.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-11,712.0,712.0,695.0,707.0,1.14,101862,71583541.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-12,711.0,719.7,704.1,710.1,0.44,103692,73723700.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-13,712.0,714.0,698.0,700.3,-1.38,107990,76395012.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-14,709.0,709.0,698.0,703.8,0.5,63442,44537719.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-15,717.8,720.0,704.0,714.0,1.45,169191,120785394.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-18,725.0,731.0,715.3,720.7,0.94,180607,131014345.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-21,721.0,766.0,720.1,759.9,5.44,214586,159646897.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-22,759.9,790.0,759.9,764.0,0.54,95983,73642078.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-25,770.0,770.0,736.0,737.3,-3.49,116510,86867030.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-27,730.0,735.0,708.0,715.0,-3.02,137755,99089560.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-28,729.0,740.0,715.1,730.0,2.1,118529,86470441.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-08-29,721.0,731.0,710.0,712.0,-2.47,61660,44469503.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-01,712.2,726.0,703.8,705.1,-0.97,69139,49176589.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-02,707.0,730.0,706.0,728.6,3.33,76231,54580580.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-03,737.0,737.0,718.9,720.0,-1.18,57873,41925703.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-04,734.4,734.4,706.0,708.0,-1.67,35741,25425776.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-05,702.7,710.0,695.9,698.0,-1.41,46719,32759427.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-08,700.0,711.0,689.0,690.0,-1.15,44856,31303625.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-09,690.0,694.9,670.3,672.0,-2.61,66193,44774140.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-10,685.0,685.0,674.0,677.0,0.74,38474,26060686.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-11,685.0,686.0,675.0,675.1,-0.28,17698,11998152.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-12,685.0,685.0,672.0,683.8,1.29,29278,19847407.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-15,685.0,699.8,678.0,679.0,-0.7,42701,29404388.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-16,675.0,679.0,672.2,673.0,-0.88,17727,11967994.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-18,672.0,685.0,661.0,680.0,1.04,43154,29147866.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-22,693.6,707.0,680.0,707.0,3.97,25074,17301504.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-23,721.1,721.1,685.0,685.0,-3.11,27899,19357527.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-24,683.0,697.9,676.0,677.0,-1.17,22915,15602240.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-25,672.2,690.5,665.2,685.0,1.18,29451,20047080.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-26,698.0,698.6,671.5,680.0,-0.73,35791,24291252.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-29,670.0,681.0,666.0,679.0,-0.15,37334,25135180.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-09-30,684.9,685.0,673.0,680.9,0.28,21518,14632819.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-01,688.9,697.0,682.5,690.4,1.4,28259,19546499.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-02,700.0,703.8,683.4,688.0,-0.35,23208,16003884.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-06,694.0,699.0,686.5,692.2,0.61,34057,23544883.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-07,703.0,710.0,694.9,696.0,0.55,44011,30852264.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-08,696.1,705.0,692.1,696.1,0.01,25902,18039669.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-09,706.9,706.9,691.2,700.0,0.56,28344,19854649.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-15,700.0,714.0,691.0,702.0,0.29,13687,9615817.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-16,711.0,711.0,701.0,709.0,1.0,14394,10172770.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-17,710.0,715.0,707.0,710.0,0.14,22079,15660893.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-20,700.0,709.6,695.0,703.3,-0.94,25045,17646344.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-21,708.0,708.0,692.0,692.0,-1.61,22530,15710680.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-22,688.2,698.0,685.0,687.5,-0.65,24363,16774275.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-23,700.0,714.0,690.0,691.1,0.52,59792,42165485.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-24,704.0,704.0,691.0,692.0,0.13,10568,7319287.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-27,702.0,702.0,690.0,699.9,1.14,27021,18750361.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-28,690.1,702.0,690.1,695.1,-0.69,26802,18753005.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-29,701.0,703.5,696.1,699.0,0.56,25357,17730475.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-10-30,712.9,765.0,712.9,738.5,5.65,213474,157869797.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-05,748.0,752.0,735.0,736.0,-0.34,44235,32782038.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-06,736.0,741.3,734.0,741.0,0.68,42928,31631088.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-10,742.0,747.0,739.0,746.5,0.74,79420,59094042.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-11,755.0,758.5,747.2,755.0,1.14,62474,47071986.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-12,761.0,764.9,748.0,751.8,-0.42,60731,45889105.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-13,751.8,760.0,749.0,750.6,-0.16,51884,39036707.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-14,750.6,753.0,748.0,750.0,-0.08,50746,38087848.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-17,765.0,765.0,746.1,746.3,-0.49,38390,28782877.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-19,750.0,755.0,748.0,753.9,1.02,115641,86903190.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-20,755.1,764.0,749.5,763.0,1.21,101465,77031339.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-21,751.5,768.0,751.5,760.0,-0.39,48261,36682951.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-24,769.0,769.0,756.0,762.0,0.26,45323,34490190.1,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-25,764.0,765.0,760.1,764.0,0.26,65432,49944079.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-26,779.2,779.2,756.0,760.0,-0.52,164621,125668932.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-27,713.6,715.0,692.0,696.0,-2.47,70585,49155801.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-11-28,685.0,696.0,681.0,682.0,-2.01,68389,46995353.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-01,675.0,679.0,666.3,669.0,-1.91,48082,32268609.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-02,670.0,675.0,663.0,664.0,-0.75,21131,14111860.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-03,677.0,677.0,660.0,662.0,-0.3,24288,16106974.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-04,675.2,675.2,657.0,660.0,-0.3,38999,25794658.9,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-05,654.0,658.9,650.0,650.5,-1.44,34860,22763651.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-08,662.0,662.0,638.0,641.0,-1.46,25890,16668895.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-09,649.8,649.8,630.1,644.0,0.47,26921,17260422.3,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-10,655.0,669.0,650.0,662.0,2.8,34954,22934609.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-11,661.0,692.0,653.0,692.0,4.53,44286,29676021.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-12,705.8,705.8,672.0,674.0,-2.6,40840,27908858.2,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-16,680.0,680.0,665.0,675.0,0.15,25953,17386605.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-17,668.0,680.0,666.0,672.0,-0.44,28147,18886798.4,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-18,679.9,679.9,665.0,668.5,-0.52,28791,19281332.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-19,666.0,673.0,662.0,667.0,-0.22,27177,18121153.0,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-22,680.0,680.0,665.0,665.0,-0.3,62141,41765421.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-23,678.3,678.3,659.3,668.0,0.45,49499,32782506.5,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-24,665.0,675.0,660.0,666.0,-0.3,11079,7388990.8,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-26,666.0,680.0,662.0,673.9,1.19,23840,16061844.6,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
2024-12-29,675.0,675.0,670.0,672.0,-0.28,10541,7072343.7,2024,30.17,20.15,14.3,25.5,47.36,2.4,5.8
